major_area_code,completion_dttm,station_code,species_code,number_sampled_num,length_num,sex_code,maturity_stage_code,dt,year,trawl_id,mature_female
5,23OCT2016:15:30:00.000,98,9605,1,163,1,NA,2016-10-23T15:30:00Z,2016,5-98-2016-10-23,NA
5,23OCT2016:15:52:00.000,50,9605,1,153,2,2,2016-10-23T15:52:00Z,2016,5-50-2016-10-23,Y
4,24OCT2016:12:14:00.000,31,9605,1,162,1,NA,2016-10-24T12:14:00Z,2016,4-31-2016-10-24,NA
7,24OCT2016:14:49:00.000,54,9605,1,NA,NA,NA,2016-10-24T14:49:00Z,2016,7-54-2016-10-24,NA
6,25OCT2016:10:00:00.000,25,9605,1,74,1,NA,2016-10-25T10:00:00Z,2016,6-25-2016-10-25,NA
6,25OCT2016:10:56:00.000,23,9605,1,151,2,8,2016-10-25T10:56:00Z,2016,6-23-2016-10-25,Y
6,25OCT2016:10:56:00.000,23,9605,1,171,2,8,2016-10-25T10:56:00Z,2016,6-23-2016-10-25,Y
5,26OCT2016:09:25:00.000,277,9605,1,48,NA,NA,2016-10-26T09:25:00Z,2016,5-277-2016-10-26,NA
5,26OCT2016:10:48:00.000,198,9605,1,53,1,NA,2016-10-26T10:48:00Z,2016,5-198-2016-10-26,NA
1,03NOV2016:09:55:00.000,71,9605,1,160,1,NA,2016-11-03T09:55:00Z,2016,1-71-2016-11-03,NA
6,04NOV2016:12:54:00.000,134,9605,1,44,NA,NA,2016-11-04T12:54:00Z,2016,6-134-2016-11-04,NA
4,07NOV2016:11:24:00.000,43,9605,1,184,1,NA,2016-11-07T11:24:00Z,2016,4-43-2016-11-07,NA
4,07NOV2016:14:26:00.000,67,9605,1,161,2,2,2016-11-07T14:26:00Z,2016,4-67-2016-11-07,Y
4,07NOV2016:14:26:00.000,67,9605,1,176,2,2,2016-11-07T14:26:00Z,2016,4-67-2016-11-07,Y
4,07NOV2016:14:26:00.000,67,9605,1,181,2,2,2016-11-07T14:26:00Z,2016,4-67-2016-11-07,Y
4,07NOV2016:14:26:00.000,67,9605,1,160,2,2,2016-11-07T14:26:00Z,2016,4-67-2016-11-07,Y
4,07NOV2016:14:26:00.000,67,9605,1,149,2,2,2016-11-07T14:26:00Z,2016,4-67-2016-11-07,Y
4,07NOV2016:14:26:00.000,67,9605,1,172,2,2,2016-11-07T14:26:00Z,2016,4-67-2016-11-07,Y
4,07NOV2016:14:26:00.000,67,9605,1,149,2,2,2016-11-07T14:26:00Z,2016,4-67-2016-11-07,Y
4,07NOV2016:14:26:00.000,67,9605,1,167,2,2,2016-11-07T14:26:00Z,2016,4-67-2016-11-07,Y
4,07NOV2016:14:26:00.000,67,9605,1,161,2,2,2016-11-07T14:26:00Z,2016,4-67-2016-11-07,Y
4,07NOV2016:14:26:00.000,67,9605,1,171,2,2,2016-11-07T14:26:00Z,2016,4-67-2016-11-07,Y
4,07NOV2016:14:26:00.000,67,9605,1,157,2,2,2016-11-07T14:26:00Z,2016,4-67-2016-11-07,Y
4,07NOV2016:14:26:00.000,67,9605,1,169,2,2,2016-11-07T14:26:00Z,2016,4-67-2016-11-07,Y
4,07NOV2016:14:26:00.000,67,9605,1,156,2,2,2016-11-07T14:26:00Z,2016,4-67-2016-11-07,Y
4,07NOV2016:14:26:00.000,67,9605,1,139,2,2,2016-11-07T14:26:00Z,2016,4-67-2016-11-07,Y
4,07NOV2016:14:26:00.000,67,9605,1,158,2,2,2016-11-07T14:26:00Z,2016,4-67-2016-11-07,Y
4,07NOV2016:14:26:00.000,67,9605,1,181,2,2,2016-11-07T14:26:00Z,2016,4-67-2016-11-07,Y
4,07NOV2016:14:26:00.000,67,9605,1,160,2,2,2016-11-07T14:26:00Z,2016,4-67-2016-11-07,Y
8,07NOV2016:14:51:00.000,320,9605,1,152,2,2,2016-11-07T14:51:00Z,2016,8-320-2016-11-07,Y
4,07NOV2016:15:17:00.000,60,9605,1,189,1,NA,2016-11-07T15:17:00Z,2016,4-60-2016-11-07,NA
2,10NOV2016:08:34:00.000,270,9605,1,31,NA,NA,2016-11-10T08:34:00Z,2016,2-270-2016-11-10,NA
2,10NOV2016:10:34:00.000,56,9605,1,34,NA,NA,2016-11-10T10:34:00Z,2016,2-56-2016-11-10,NA
17,11NOV2016:10:03:00.000,7,9605,1,27,NA,NA,2016-11-11T10:03:00Z,2016,17-7-2016-11-11,NA
17,11NOV2016:11:01:00.000,100,9605,1,21,NA,NA,2016-11-11T11:01:00Z,2016,17-100-2016-11-11,NA
17,11NOV2016:11:40:00.000,203,9605,1,66,1,NA,2016-11-11T11:40:00Z,2016,17-203-2016-11-11,NA
5,14NOV2016:14:25:00.000,164,9605,1,NA,NA,NA,2016-11-14T14:25:00Z,2016,5-164-2016-11-14,NA
18,16NOV2016:10:45:00.000,563,9605,1,57,1,NA,2016-11-16T10:45:00Z,2016,18-563-2016-11-16,NA
18,16NOV2016:11:17:00.000,580,9605,1,54,2,1,2016-11-16T11:17:00Z,2016,18-580-2016-11-16,N
1,17NOV2016:08:33:00.000,99,9605,1,28,NA,NA,2016-11-17T08:33:00Z,2016,1-99-2016-11-17,NA
7,18NOV2016:12:50:00.000,89,9605,1,16,NA,NA,2016-11-18T12:50:00Z,2016,7-89-2016-11-18,NA
5,21NOV2016:08:00:00.000,224,9605,1,33,NA,NA,2016-11-21T08:00:00Z,2016,5-224-2016-11-21,NA
5,21NOV2016:09:08:00.000,225,9605,1,45,NA,NA,2016-11-21T09:08:00Z,2016,5-225-2016-11-21,NA
5,21NOV2016:09:08:00.000,225,9605,1,37,NA,NA,2016-11-21T09:08:00Z,2016,5-225-2016-11-21,NA
5,21NOV2016:10:35:00.000,149,9605,1,33,NA,NA,2016-11-21T10:35:00Z,2016,5-149-2016-11-21,NA
5,21NOV2016:10:35:00.000,149,9605,1,33,NA,NA,2016-11-21T10:35:00Z,2016,5-149-2016-11-21,NA
5,21NOV2016:10:35:00.000,149,9605,1,31,NA,NA,2016-11-21T10:35:00Z,2016,5-149-2016-11-21,NA
6,21NOV2016:11:00:00.000,31,9605,1,28,NA,NA,2016-11-21T11:00:00Z,2016,6-31-2016-11-21,NA
6,21NOV2016:11:00:00.000,31,9605,1,152,2,8,2016-11-21T11:00:00Z,2016,6-31-2016-11-21,Y
6,21NOV2016:11:00:00.000,31,9605,1,12,NA,NA,2016-11-21T11:00:00Z,2016,6-31-2016-11-21,NA
3,28NOV2016:12:44:00.000,83,9605,1,37,NA,NA,2016-11-28T12:44:00Z,2016,3-83-2016-11-28,NA
1,29NOV2016:08:22:00.000,203,9605,1,157,1,NA,2016-11-29T08:22:00Z,2016,1-203-2016-11-29,NA
1,29NOV2016:09:09:00.000,217,9605,1,135,1,NA,2016-11-29T09:09:00Z,2016,1-217-2016-11-29,NA
1,29NOV2016:09:09:00.000,217,9605,1,126,1,NA,2016-11-29T09:09:00Z,2016,1-217-2016-11-29,NA
1,29NOV2016:09:09:00.000,217,9605,1,134,1,NA,2016-11-29T09:09:00Z,2016,1-217-2016-11-29,NA
1,29NOV2016:09:09:00.000,217,9605,1,173,2,2,2016-11-29T09:09:00Z,2016,1-217-2016-11-29,Y
1,29NOV2016:09:09:00.000,217,9605,1,165,2,2,2016-11-29T09:09:00Z,2016,1-217-2016-11-29,Y
1,29NOV2016:09:09:00.000,217,9605,1,162,2,2,2016-11-29T09:09:00Z,2016,1-217-2016-11-29,Y
8,29NOV2016:10:51:00.000,285,9605,1,145,2,3,2016-11-29T10:51:00Z,2016,8-285-2016-11-29,Y
8,29NOV2016:10:51:00.000,285,9605,1,160,2,3,2016-11-29T10:51:00Z,2016,8-285-2016-11-29,Y
8,29NOV2016:10:51:00.000,285,9605,1,167,2,3,2016-11-29T10:51:00Z,2016,8-285-2016-11-29,Y
8,29NOV2016:12:24:00.000,271,9605,1,149,1,NA,2016-11-29T12:24:00Z,2016,8-271-2016-11-29,NA
8,29NOV2016:12:24:00.000,271,9605,1,110,2,NA,2016-11-29T12:24:00Z,2016,8-271-2016-11-29,NA
8,29NOV2016:12:24:00.000,271,9605,1,71,2,NA,2016-11-29T12:24:00Z,2016,8-271-2016-11-29,NA
8,29NOV2016:12:24:00.000,271,9605,1,70,2,NA,2016-11-29T12:24:00Z,2016,8-271-2016-11-29,NA
8,29NOV2016:12:24:00.000,271,9605,1,31,NA,NA,2016-11-29T12:24:00Z,2016,8-271-2016-11-29,NA
17,01DEC2016:09:17:00.000,53,9605,1,38,NA,NA,2016-12-01T09:17:00Z,2016,17-53-2016-12-01,NA
6,01DEC2016:11:15:00.000,174,9605,1,16,NA,NA,2016-12-01T11:15:00Z,2016,6-174-2016-12-01,NA
4,01DEC2016:11:33:00.000,103,9605,1,41,NA,NA,2016-12-01T11:33:00Z,2016,4-103-2016-12-01,NA
4,01DEC2016:11:33:00.000,103,9605,1,44,NA,NA,2016-12-01T11:33:00Z,2016,4-103-2016-12-01,NA
4,01DEC2016:11:33:00.000,103,9605,1,73,1,NA,2016-12-01T11:33:00Z,2016,4-103-2016-12-01,NA
6,01DEC2016:12:03:00.000,135,9605,1,21,NA,NA,2016-12-01T12:03:00Z,2016,6-135-2016-12-01,NA
4,01DEC2016:12:38:00.000,119,9605,1,173,2,2,2016-12-01T12:38:00Z,2016,4-119-2016-12-01,Y
4,01DEC2016:12:38:00.000,119,9605,1,37,NA,NA,2016-12-01T12:38:00Z,2016,4-119-2016-12-01,NA
4,01DEC2016:13:07:00.000,120,9605,1,48,NA,NA,2016-12-01T13:07:00Z,2016,4-120-2016-12-01,NA
1,01DEC2016:16:20:00.000,81,9605,1,21,NA,NA,2016-12-01T16:20:00Z,2016,1-81-2016-12-01,NA
5,06DEC2016:10:55:00.000,240,9605,1,39,NA,NA,2016-12-06T10:55:00Z,2016,5-240-2016-12-06,NA
2,06DEC2016:11:20:00.000,641,9605,1,162,2,2,2016-12-06T11:20:00Z,2016,2-641-2016-12-06,Y
5,06DEC2016:14:25:00.000,165,9605,1,163,2,2,2016-12-06T14:25:00Z,2016,5-165-2016-12-06,Y
7,06DEC2016:15:19:00.000,228,9605,1,30,NA,NA,2016-12-06T15:19:00Z,2016,7-228-2016-12-06,NA
4,06DEC2016:16:22:00.000,143,9605,1,59,2,1,2016-12-06T16:22:00Z,2016,4-143-2016-12-06,N
17,07DEC2016:10:16:00.000,99,9605,1,82,1,NA,2016-12-07T10:16:00Z,2016,17-99-2016-12-07,NA
2,07DEC2016:11:02:00.000,84,9605,1,181,2,2,2016-12-07T11:02:00Z,2016,2-84-2016-12-07,Y
17,07DEC2016:12:57:00.000,138,9605,1,42,NA,NA,2016-12-07T12:57:00Z,2016,17-138-2016-12-07,NA
6,16DEC2016:09:28:00.000,42,9605,1,161,1,NA,2016-12-16T09:28:00Z,2016,6-42-2016-12-16,NA
6,16DEC2016:09:55:00.000,21,9605,1,44,NA,NA,2016-12-16T09:55:00Z,2016,6-21-2016-12-16,NA
1,16DEC2016:10:27:00.000,127,9605,1,175,2,2,2016-12-16T10:27:00Z,2016,1-127-2016-12-16,Y
4,16DEC2016:10:47:00.000,53,9605,1,153,2,2,2016-12-16T10:47:00Z,2016,4-53-2016-12-16,Y
1,16DEC2016:11:08:00.000,129,9605,1,38,NA,NA,2016-12-16T11:08:00Z,2016,1-129-2016-12-16,NA
1,16DEC2016:11:08:00.000,129,9605,1,170,2,2,2016-12-16T11:08:00Z,2016,1-129-2016-12-16,Y
1,16DEC2016:11:08:00.000,129,9605,1,181,2,2,2016-12-16T11:08:00Z,2016,1-129-2016-12-16,Y
1,16DEC2016:11:08:00.000,129,9605,1,141,2,2,2016-12-16T11:08:00Z,2016,1-129-2016-12-16,Y
1,16DEC2016:11:08:00.000,129,9605,1,176,2,2,2016-12-16T11:08:00Z,2016,1-129-2016-12-16,Y
8,16DEC2016:11:12:00.000,98,9605,1,131,2,1,2016-12-16T11:12:00Z,2016,8-98-2016-12-16,N
1,16DEC2016:12:04:00.000,121,9605,1,153,1,NA,2016-12-16T12:04:00Z,2016,1-121-2016-12-16,NA
1,16DEC2016:12:04:00.000,121,9605,1,146,1,NA,2016-12-16T12:04:00Z,2016,1-121-2016-12-16,NA
1,16DEC2016:12:04:00.000,121,9605,1,171,2,2,2016-12-16T12:04:00Z,2016,1-121-2016-12-16,Y
1,16DEC2016:12:04:00.000,121,9605,1,143,2,2,2016-12-16T12:04:00Z,2016,1-121-2016-12-16,Y
1,16DEC2016:12:04:00.000,121,9605,1,157,1,NA,2016-12-16T12:04:00Z,2016,1-121-2016-12-16,NA
5,16DEC2016:12:45:00.000,50,9605,1,122,2,1,2016-12-16T12:45:00Z,2016,5-50-2016-12-16,N
4,16DEC2016:12:53:00.000,37,9605,1,76,1,NA,2016-12-16T12:53:00Z,2016,4-37-2016-12-16,NA
7,16DEC2016:13:18:00.000,102,9605,1,47,NA,NA,2016-12-16T13:18:00Z,2016,7-102-2016-12-16,NA
7,16DEC2016:13:18:00.000,102,9605,1,27,NA,NA,2016-12-16T13:18:00Z,2016,7-102-2016-12-16,NA
7,16DEC2016:13:18:00.000,102,9605,1,29,NA,NA,2016-12-16T13:18:00Z,2016,7-102-2016-12-16,NA
4,16DEC2016:13:26:00.000,35,9605,1,57,2,1,2016-12-16T13:26:00Z,2016,4-35-2016-12-16,N
4,16DEC2016:13:26:00.000,35,9605,1,72,2,1,2016-12-16T13:26:00Z,2016,4-35-2016-12-16,N
4,16DEC2016:13:26:00.000,35,9605,1,48,NA,NA,2016-12-16T13:26:00Z,2016,4-35-2016-12-16,NA
4,16DEC2016:13:26:00.000,35,9605,1,47,NA,NA,2016-12-16T13:26:00Z,2016,4-35-2016-12-16,NA
4,16DEC2016:14:07:00.000,27,9605,1,130,1,NA,2016-12-16T14:07:00Z,2016,4-27-2016-12-16,NA
4,16DEC2016:14:07:00.000,27,9605,1,176,1,NA,2016-12-16T14:07:00Z,2016,4-27-2016-12-16,NA
4,16DEC2016:14:07:00.000,27,9605,1,160,1,NA,2016-12-16T14:07:00Z,2016,4-27-2016-12-16,NA
3,17DEC2016:10:32:00.000,107,9605,1,74,2,1,2016-12-17T10:32:00Z,2016,3-107-2016-12-17,N
9,17DEC2016:11:00:00.000,45,9605,1,137,1,NA,2016-12-17T11:00:00Z,2016,9-45-2016-12-17,NA
3,17DEC2016:11:23:00.000,62,9605,1,56,1,NA,2016-12-17T11:23:00Z,2016,3-62-2016-12-17,NA
3,17DEC2016:11:23:00.000,62,9605,1,39,NA,NA,2016-12-17T11:23:00Z,2016,3-62-2016-12-17,NA
5,20DEC2016:09:09:00.000,225,9605,1,102,2,2,2016-12-20T09:09:00Z,2016,5-225-2016-12-20,Y
5,20DEC2016:09:09:00.000,225,9605,1,52,1,NA,2016-12-20T09:09:00Z,2016,5-225-2016-12-20,NA
5,20DEC2016:10:28:00.000,175,9605,1,24,NA,NA,2016-12-20T10:28:00Z,2016,5-175-2016-12-20,NA
5,20DEC2016:11:41:00.000,69,9605,1,27,NA,NA,2016-12-20T11:41:00Z,2016,5-69-2016-12-20,NA
5,20DEC2016:11:41:00.000,69,9605,1,38,NA,NA,2016-12-20T11:41:00Z,2016,5-69-2016-12-20,NA
5,20DEC2016:12:56:00.000,172,9605,1,43,NA,NA,2016-12-20T12:56:00Z,2016,5-172-2016-12-20,NA
5,20DEC2016:13:38:00.000,221,9605,1,64,1,NA,2016-12-20T13:38:00Z,2016,5-221-2016-12-20,NA
7,21DEC2016:10:39:00.000,81,9605,1,11,NA,NA,2016-12-21T10:39:00Z,2016,7-81-2016-12-21,NA
17,21DEC2016:12:56:00.000,3681,9605,1,47,NA,NA,2016-12-21T12:56:00Z,2016,17-3681-2016-12-21,NA
18,21DEC2016:13:24:00.000,401,9605,1,36,NA,NA,2016-12-21T13:24:00Z,2016,18-401-2016-12-21,NA
1,27DEC2016:11:43:00.000,189,9605,1,173,1,NA,2016-12-27T11:43:00Z,2016,1-189-2016-12-27,NA
1,27DEC2016:11:43:00.000,189,9605,1,143,1,NA,2016-12-27T11:43:00Z,2016,1-189-2016-12-27,NA
1,27DEC2016:11:43:00.000,189,9605,1,160,1,NA,2016-12-27T11:43:00Z,2016,1-189-2016-12-27,NA
1,27DEC2016:11:43:00.000,189,9605,1,169,2,2,2016-12-27T11:43:00Z,2016,1-189-2016-12-27,Y
1,27DEC2016:11:43:00.000,189,9605,1,135,1,NA,2016-12-27T11:43:00Z,2016,1-189-2016-12-27,NA
1,27DEC2016:11:43:00.000,189,9605,1,138,1,NA,2016-12-27T11:43:00Z,2016,1-189-2016-12-27,NA
1,27DEC2016:11:43:00.000,189,9605,1,157,2,2,2016-12-27T11:43:00Z,2016,1-189-2016-12-27,Y
1,27DEC2016:11:43:00.000,189,9605,1,147,1,NA,2016-12-27T11:43:00Z,2016,1-189-2016-12-27,NA
1,27DEC2016:11:43:00.000,189,9605,1,122,1,NA,2016-12-27T11:43:00Z,2016,1-189-2016-12-27,NA
1,27DEC2016:11:43:00.000,189,9605,1,133,2,1,2016-12-27T11:43:00Z,2016,1-189-2016-12-27,N
1,27DEC2016:11:43:00.000,189,9605,1,135,1,NA,2016-12-27T11:43:00Z,2016,1-189-2016-12-27,NA
1,27DEC2016:11:43:00.000,189,9605,1,152,1,NA,2016-12-27T11:43:00Z,2016,1-189-2016-12-27,NA
6,28DEC2016:11:43:00.000,211,9605,1,43,NA,NA,2016-12-28T11:43:00Z,2016,6-211-2016-12-28,NA
4,02JAN2017:11:20:00.000,31,9605,1,154,1,NA,2017-01-02T11:20:00Z,2017,4-31-2017-01-02,NA
4,02JAN2017:11:20:00.000,31,9605,1,25,NA,NA,2017-01-02T11:20:00Z,2017,4-31-2017-01-02,NA
4,02JAN2017:11:20:00.000,31,9605,1,62,2,1,2017-01-02T11:20:00Z,2017,4-31-2017-01-02,N
4,02JAN2017:12:33:00.000,43,9605,1,51,2,1,2017-01-02T12:33:00Z,2017,4-43-2017-01-02,N
4,02JAN2017:12:33:00.000,43,9605,1,170,1,NA,2017-01-02T12:33:00Z,2017,4-43-2017-01-02,NA
4,02JAN2017:12:33:00.000,43,9605,1,NA,NA,NA,2017-01-02T12:33:00Z,2017,4-43-2017-01-02,NA
4,02JAN2017:13:09:00.000,35,9605,1,82,2,1,2017-01-02T13:09:00Z,2017,4-35-2017-01-02,N
4,02JAN2017:13:09:00.000,35,9605,1,32,NA,NA,2017-01-02T13:09:00Z,2017,4-35-2017-01-02,NA
4,02JAN2017:13:49:00.000,18,9605,1,113,2,1,2017-01-02T13:49:00Z,2017,4-18-2017-01-02,N
4,02JAN2017:13:49:00.000,18,9605,1,107,2,1,2017-01-02T13:49:00Z,2017,4-18-2017-01-02,N
17,03JAN2017:08:54:00.000,11,9605,1,31,NA,NA,2017-01-03T08:54:00Z,2017,17-11-2017-01-03,NA
20,03JAN2017:09:07:00.000,2095,9605,1,17,NA,NA,2017-01-03T09:07:00Z,2017,20-2095-2017-01-03,NA
17,03JAN2017:09:34:00.000,102,9605,1,49,NA,NA,2017-01-03T09:34:00Z,2017,17-102-2017-01-03,NA
17,03JAN2017:09:34:00.000,102,9605,1,28,NA,NA,2017-01-03T09:34:00Z,2017,17-102-2017-01-03,NA
5,03JAN2017:11:44:00.000,165,9605,1,179,1,NA,2017-01-03T11:44:00Z,2017,5-165-2017-01-03,NA
4,03JAN2017:12:05:00.000,154,9605,1,21,NA,NA,2017-01-03T12:05:00Z,2017,4-154-2017-01-03,NA
5,03JAN2017:12:26:00.000,114,9605,1,52,1,NA,2017-01-03T12:26:00Z,2017,5-114-2017-01-03,NA
18,03JAN2017:12:56:00.000,299,9605,1,33,NA,NA,2017-01-03T12:56:00Z,2017,18-299-2017-01-03,NA
1,04JAN2017:09:52:00.000,34,9605,1,176,2,2,2017-01-04T09:52:00Z,2017,1-34-2017-01-04,Y
5,05JAN2017:11:24:00.000,103,9605,1,42,NA,NA,2017-01-05T11:24:00Z,2017,5-103-2017-01-05,NA
5,05JAN2017:11:24:00.000,103,9605,1,30,NA,NA,2017-01-05T11:24:00Z,2017,5-103-2017-01-05,NA
8,05JAN2017:11:41:00.000,10,9605,1,21,NA,NA,2017-01-05T11:41:00Z,2017,8-10-2017-01-05,NA
5,05JAN2017:11:42:00.000,104,9605,1,45,NA,NA,2017-01-05T11:42:00Z,2017,5-104-2017-01-05,NA
8,09JAN2017:12:01:00.000,303,9605,1,157,2,2,2017-01-09T12:01:00Z,2017,8-303-2017-01-09,Y
6,10JAN2017:11:16:00.000,190,9605,1,38,NA,NA,2017-01-10T11:16:00Z,2017,6-190-2017-01-10,NA
4,16JAN2017:11:24:00.000,236,9605,1,42,NA,NA,2017-01-16T11:24:00Z,2017,4-236-2017-01-16,NA
4,16JAN2017:11:24:00.000,236,9605,1,40,NA,NA,2017-01-16T11:24:00Z,2017,4-236-2017-01-16,NA
4,17JAN2017:10:19:00.000,93,9605,1,172,2,2,2017-01-17T10:19:00Z,2017,4-93-2017-01-17,Y
4,17JAN2017:11:00:00.000,54,9605,1,29,NA,NA,2017-01-17T11:00:00Z,2017,4-54-2017-01-17,NA
4,17JAN2017:11:00:00.000,54,9605,1,44,NA,NA,2017-01-17T11:00:00Z,2017,4-54-2017-01-17,NA
4,17JAN2017:11:24:00.000,53,9605,1,50,1,NA,2017-01-17T11:24:00Z,2017,4-53-2017-01-17,NA
4,17JAN2017:11:24:00.000,53,9605,1,53,1,NA,2017-01-17T11:24:00Z,2017,4-53-2017-01-17,NA
4,17JAN2017:11:24:00.000,53,9605,1,119,1,NA,2017-01-17T11:24:00Z,2017,4-53-2017-01-17,NA
4,17JAN2017:11:24:00.000,53,9605,1,164,2,2,2017-01-17T11:24:00Z,2017,4-53-2017-01-17,Y
4,17JAN2017:11:24:00.000,53,9605,1,71,1,NA,2017-01-17T11:24:00Z,2017,4-53-2017-01-17,NA
4,17JAN2017:11:24:00.000,53,9605,1,53,2,1,2017-01-17T11:24:00Z,2017,4-53-2017-01-17,N
4,17JAN2017:11:24:00.000,53,9605,1,18,NA,NA,2017-01-17T11:24:00Z,2017,4-53-2017-01-17,NA
4,17JAN2017:11:49:00.000,52,9605,1,52,1,NA,2017-01-17T11:49:00Z,2017,4-52-2017-01-17,NA
4,17JAN2017:11:49:00.000,52,9605,1,26,NA,NA,2017-01-17T11:49:00Z,2017,4-52-2017-01-17,NA
6,17JAN2017:12:25:00.000,229,9605,1,33,NA,NA,2017-01-17T12:25:00Z,2017,6-229-2017-01-17,NA
8,17JAN2017:14:08:00.000,99,9605,1,73,1,NA,2017-01-17T14:08:00Z,2017,8-99-2017-01-17,NA
4,18JAN2017:10:29:00.000,263,9605,1,38,NA,NA,2017-01-18T10:29:00Z,2017,4-263-2017-01-18,NA
18,20JAN2017:09:07:00.000,492,9605,1,158,2,2,2017-01-20T09:07:00Z,2017,18-492-2017-01-20,Y
18,20JAN2017:09:07:00.000,492,9605,1,149,2,2,2017-01-20T09:07:00Z,2017,18-492-2017-01-20,Y
18,20JAN2017:09:07:00.000,492,9605,1,64,2,1,2017-01-20T09:07:00Z,2017,18-492-2017-01-20,N
18,20JAN2017:09:07:00.000,492,9605,1,67,1,NA,2017-01-20T09:07:00Z,2017,18-492-2017-01-20,NA
18,20JAN2017:09:07:00.000,492,9605,1,66,1,NA,2017-01-20T09:07:00Z,2017,18-492-2017-01-20,NA
18,20JAN2017:09:07:00.000,492,9605,1,55,2,1,2017-01-20T09:07:00Z,2017,18-492-2017-01-20,N
18,20JAN2017:09:07:00.000,492,9605,1,67,1,NA,2017-01-20T09:07:00Z,2017,18-492-2017-01-20,NA
18,20JAN2017:09:07:00.000,492,9605,1,93,2,1,2017-01-20T09:07:00Z,2017,18-492-2017-01-20,N
18,20JAN2017:09:07:00.000,492,9605,1,47,NA,NA,2017-01-20T09:07:00Z,2017,18-492-2017-01-20,NA
5,23JAN2017:08:37:00.000,264,9605,1,51,1,NA,2017-01-23T08:37:00Z,2017,5-264-2017-01-23,NA
5,23JAN2017:09:05:00.000,297,9605,1,33,NA,NA,2017-01-23T09:05:00Z,2017,5-297-2017-01-23,NA
5,23JAN2017:09:45:00.000,267,9605,1,54,1,NA,2017-01-23T09:45:00Z,2017,5-267-2017-01-23,NA
5,23JAN2017:10:10:00.000,240,9605,1,63,1,NA,2017-01-23T10:10:00Z,2017,5-240-2017-01-23,NA
5,23JAN2017:10:46:00.000,224,9605,1,52,2,1,2017-01-23T10:46:00Z,2017,5-224-2017-01-23,N
5,23JAN2017:10:46:00.000,224,9605,1,54,2,1,2017-01-23T10:46:00Z,2017,5-224-2017-01-23,N
20,23JAN2017:10:56:00.000,2000,9605,1,20,NA,NA,2017-01-23T10:56:00Z,2017,20-2000-2017-01-23,NA
3,23JAN2017:12:20:00.000,83,9605,1,36,NA,NA,2017-01-23T12:20:00Z,2017,3-83-2017-01-23,NA
6,23JAN2017:12:50:00.000,22,9605,1,162,2,8,2017-01-23T12:50:00Z,2017,6-22-2017-01-23,Y
6,23JAN2017:12:50:00.000,22,9605,1,156,2,8,2017-01-23T12:50:00Z,2017,6-22-2017-01-23,Y
6,23JAN2017:12:50:00.000,22,9605,1,125,2,1,2017-01-23T12:50:00Z,2017,6-22-2017-01-23,N
6,23JAN2017:12:50:00.000,22,9605,1,158,1,NA,2017-01-23T12:50:00Z,2017,6-22-2017-01-23,NA
6,23JAN2017:12:50:00.000,22,9605,1,65,1,NA,2017-01-23T12:50:00Z,2017,6-22-2017-01-23,NA
5,23JAN2017:14:00:00.000,67,9605,1,176,1,NA,2017-01-23T14:00:00Z,2017,5-67-2017-01-23,NA
5,23JAN2017:14:00:00.000,67,9605,1,NA,NA,NA,2017-01-23T14:00:00Z,2017,5-67-2017-01-23,NA
6,23JAN2017:15:47:00.000,41,9605,1,118,1,NA,2017-01-23T15:47:00Z,2017,6-41-2017-01-23,NA
6,23JAN2017:15:47:00.000,41,9605,1,38,NA,NA,2017-01-23T15:47:00Z,2017,6-41-2017-01-23,NA
6,23JAN2017:15:47:00.000,41,9605,1,33,NA,NA,2017-01-23T15:47:00Z,2017,6-41-2017-01-23,NA
7,23JAN2017:16:00:00.000,92,9605,1,61,2,1,2017-01-23T16:00:00Z,2017,7-92-2017-01-23,N
5,23JAN2017:16:39:00.000,221,9605,1,31,NA,NA,2017-01-23T16:39:00Z,2017,5-221-2017-01-23,NA
5,23JAN2017:16:39:00.000,221,9605,1,42,NA,NA,2017-01-23T16:39:00Z,2017,5-221-2017-01-23,NA
5,23JAN2017:16:39:00.000,221,9605,1,168,1,NA,2017-01-23T16:39:00Z,2017,5-221-2017-01-23,NA
1,24JAN2017:09:06:00.000,101,9605,1,186,2,2,2017-01-24T09:06:00Z,2017,1-101-2017-01-24,Y
3,24JAN2017:10:33:00.000,218,9605,1,48,NA,NA,2017-01-24T10:33:00Z,2017,3-218-2017-01-24,NA
1,24JAN2017:10:42:00.000,72,9605,1,193,1,NA,2017-01-24T10:42:00Z,2017,1-72-2017-01-24,NA
1,24JAN2017:10:42:00.000,72,9605,1,161,1,NA,2017-01-24T10:42:00Z,2017,1-72-2017-01-24,NA
1,24JAN2017:10:42:00.000,72,9605,1,223,1,NA,2017-01-24T10:42:00Z,2017,1-72-2017-01-24,NA
1,24JAN2017:10:42:00.000,72,9605,1,11,NA,NA,2017-01-24T10:42:00Z,2017,1-72-2017-01-24,NA
1,24JAN2017:11:14:00.000,82,9605,1,186,1,NA,2017-01-24T11:14:00Z,2017,1-82-2017-01-24,NA
1,24JAN2017:11:14:00.000,82,9605,1,179,1,NA,2017-01-24T11:14:00Z,2017,1-82-2017-01-24,NA
1,24JAN2017:11:14:00.000,82,9605,1,32,NA,NA,2017-01-24T11:14:00Z,2017,1-82-2017-01-24,NA
1,24JAN2017:11:14:00.000,82,9605,1,165,2,2,2017-01-24T11:14:00Z,2017,1-82-2017-01-24,Y
